LONCOL,LATCOL,vehicleNum,time,geometry
10,29,1,2007-02-22 14:23:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
10,29,1,2007-02-22 14:24:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
10,29,1,2007-02-22 14:25:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
10,29,1,2007-02-22 14:26:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
10,29,1,2007-02-22 14:27:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
8,29,1,2007-02-22 14:28:00,"POLYGON ((121.47577918857138 31.25126129935322, 121.4778830803809 31.25126129935322, 121.4778830803809 31.25305994143579, 121.47577918857138 31.25305994143579, 121.47577918857138 31.25126129935322))"
8,29,1,2007-02-22 14:29:00,"POLYGON ((121.47577918857138 31.25126129935322, 121.4778830803809 31.25126129935322, 121.4778830803809 31.25305994143579, 121.47577918857138 31.25305994143579, 121.47577918857138 31.25126129935322))"
8,29,1,2007-02-22 14:30:00,"POLYGON ((121.47577918857138 31.25126129935322, 121.4778830803809 31.25126129935322, 121.4778830803809 31.25305994143579, 121.47577918857138 31.25305994143579, 121.47577918857138 31.25126129935322))"
8,29,1,2007-02-22 14:31:00,"POLYGON ((121.47577918857138 31.25126129935322, 121.4778830803809 31.25126129935322, 121.4778830803809 31.25305994143579, 121.47577918857138 31.25305994143579, 121.47577918857138 31.25126129935322))"
12,31,1,2007-02-22 14:32:00,"POLYGON ((121.48419475580945 31.25485858351836, 121.48629864761898 31.25485858351836, 121.48629864761898 31.25665722560093, 121.48419475580945 31.25665722560093, 121.48419475580945 31.25485858351836))"
13,31,1,2007-02-22 14:33:00,"POLYGON ((121.48629864761898 31.25485858351836, 121.48840253942849 31.25485858351836, 121.48840253942849 31.25665722560093, 121.48629864761898 31.25665722560093, 121.48629864761898 31.25485858351836))"
13,31,1,2007-02-22 14:34:00,"POLYGON ((121.48629864761898 31.25485858351836, 121.48840253942849 31.25485858351836, 121.48840253942849 31.25665722560093, 121.48629864761898 31.25665722560093, 121.48629864761898 31.25485858351836))"
15,31,1,2007-02-22 14:35:00,"POLYGON ((121.49050643123802 31.25485858351836, 121.49261032304753 31.25485858351836, 121.49261032304753 31.25665722560093, 121.49050643123802 31.25665722560093, 121.49050643123802 31.25485858351836))"
17,33,2,2007-02-22 14:36:00,"POLYGON ((121.49471421485705 31.258455867683498, 121.49681810666657 31.258455867683498, 121.49681810666657 31.260254509766067, 121.49471421485705 31.260254509766067, 121.49471421485705 31.258455867683498))"
19,34,1,2007-02-22 14:37:00,"POLYGON ((121.49892199847609 31.260254509766067, 121.5010258902856 31.260254509766067, 121.5010258902856 31.262053151848637, 121.49892199847609 31.262053151848637, 121.49892199847609 31.260254509766067))"
19,35,1,2007-02-22 14:38:00,"POLYGON ((121.49892199847609 31.262053151848637, 121.5010258902856 31.262053151848637, 121.5010258902856 31.263851793931206, 121.49892199847609 31.263851793931206, 121.49892199847609 31.262053151848637))"
21,36,1,2007-02-22 14:39:00,"POLYGON ((121.50312978209513 31.263851793931206, 121.50523367390464 31.263851793931206, 121.50523367390464 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.263851793931206))"
21,36,1,2007-02-22 14:40:00,"POLYGON ((121.50312978209513 31.263851793931206, 121.50523367390464 31.263851793931206, 121.50523367390464 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.263851793931206))"
20,37,1,2007-02-22 14:41:00,"POLYGON ((121.5010258902856 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.267449078096345, 121.5010258902856 31.267449078096345, 121.5010258902856 31.265650436013775))"
20,40,1,2007-02-22 14:42:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
21,41,1,2007-02-22 14:43:00,"POLYGON ((121.50312978209513 31.27284500434405, 121.50523367390464 31.27284500434405, 121.50523367390464 31.274643646426618, 121.50312978209513 31.274643646426618, 121.50312978209513 31.27284500434405))"
21,41,1,2007-02-22 14:44:00,"POLYGON ((121.50312978209513 31.27284500434405, 121.50523367390464 31.27284500434405, 121.50523367390464 31.274643646426618, 121.50312978209513 31.274643646426618, 121.50312978209513 31.27284500434405))"
23,42,1,2007-02-22 14:45:00,"POLYGON ((121.50733756571417 31.274643646426618, 121.50944145752368 31.274643646426618, 121.50944145752368 31.276442288509188, 121.50733756571417 31.276442288509188, 121.50733756571417 31.274643646426618))"
25,43,1,2007-02-22 14:46:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-22 14:47:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-22 14:48:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
26,43,1,2007-02-22 14:49:00,"POLYGON ((121.51364924114272 31.276442288509188, 121.51575313295224 31.276442288509188, 121.51575313295224 31.278240930591757, 121.51364924114272 31.278240930591757, 121.51364924114272 31.276442288509188))"
28,44,1,2007-02-22 14:50:00,"POLYGON ((121.51785702476175 31.278240930591757, 121.51996091657128 31.278240930591757, 121.51996091657128 31.280039572674326, 121.51785702476175 31.280039572674326, 121.51785702476175 31.278240930591757))"
28,44,1,2007-02-22 14:51:00,"POLYGON ((121.51785702476175 31.278240930591757, 121.51996091657128 31.278240930591757, 121.51996091657128 31.280039572674326, 121.51785702476175 31.280039572674326, 121.51785702476175 31.278240930591757))"
28,44,1,2007-02-22 14:52:00,"POLYGON ((121.51785702476175 31.278240930591757, 121.51996091657128 31.278240930591757, 121.51996091657128 31.280039572674326, 121.51785702476175 31.280039572674326, 121.51785702476175 31.278240930591757))"
28,44,1,2007-02-22 14:53:00,"POLYGON ((121.51785702476175 31.278240930591757, 121.51996091657128 31.278240930591757, 121.51996091657128 31.280039572674326, 121.51785702476175 31.280039572674326, 121.51785702476175 31.278240930591757))"
28,44,1,2007-02-22 14:54:00,"POLYGON ((121.51785702476175 31.278240930591757, 121.51996091657128 31.278240930591757, 121.51996091657128 31.280039572674326, 121.51785702476175 31.280039572674326, 121.51785702476175 31.278240930591757))"
28,44,1,2007-02-22 14:55:00,"POLYGON ((121.51785702476175 31.278240930591757, 121.51996091657128 31.278240930591757, 121.51996091657128 31.280039572674326, 121.51785702476175 31.280039572674326, 121.51785702476175 31.278240930591757))"
34,47,1,2007-02-22 14:56:00,"POLYGON ((121.53048037561886 31.283636856839465, 121.53258426742839 31.283636856839465, 121.53258426742839 31.285435498922034, 121.53048037561886 31.285435498922034, 121.53048037561886 31.283636856839465))"
34,47,1,2007-02-22 14:57:00,"POLYGON ((121.53048037561886 31.283636856839465, 121.53258426742839 31.283636856839465, 121.53258426742839 31.285435498922034, 121.53048037561886 31.285435498922034, 121.53048037561886 31.283636856839465))"
37,49,2,2007-02-22 14:58:00,"POLYGON ((121.53679205104743 31.287234141004603, 121.53889594285695 31.287234141004603, 121.53889594285695 31.289032783087173, 121.53679205104743 31.289032783087173, 121.53679205104743 31.287234141004603))"
37,49,2,2007-02-22 14:59:00,"POLYGON ((121.53679205104743 31.287234141004603, 121.53889594285695 31.287234141004603, 121.53889594285695 31.289032783087173, 121.53679205104743 31.289032783087173, 121.53679205104743 31.287234141004603))"
38,51,2,2007-02-22 15:00:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,2,2007-02-22 15:01:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,2,2007-02-22 15:02:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,2,2007-02-22 15:03:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,2,2007-02-22 15:04:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,2,2007-02-22 15:05:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,2,2007-02-22 15:06:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
39,51,1,2007-02-22 15:07:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 15:08:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 15:09:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
40,51,1,2007-02-22 15:10:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
40,51,1,2007-02-22 15:11:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
37,49,1,2007-02-22 15:12:00,"POLYGON ((121.53679205104743 31.287234141004603, 121.53889594285695 31.287234141004603, 121.53889594285695 31.289032783087173, 121.53679205104743 31.289032783087173, 121.53679205104743 31.287234141004603))"
36,48,1,2007-02-22 15:13:00,"POLYGON ((121.53468815923792 31.285435498922034, 121.53679205104743 31.285435498922034, 121.53679205104743 31.287234141004603, 121.53468815923792 31.287234141004603, 121.53468815923792 31.285435498922034))"
35,47,1,2007-02-22 15:14:00,"POLYGON ((121.53258426742839 31.283636856839465, 121.53468815923792 31.283636856839465, 121.53468815923792 31.285435498922034, 121.53258426742839 31.285435498922034, 121.53258426742839 31.283636856839465))"
35,47,1,2007-02-22 15:15:00,"POLYGON ((121.53258426742839 31.283636856839465, 121.53468815923792 31.283636856839465, 121.53468815923792 31.285435498922034, 121.53258426742839 31.285435498922034, 121.53258426742839 31.283636856839465))"
31,45,1,2007-02-22 15:16:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
31,45,1,2007-02-22 15:17:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
28,43,1,2007-02-22 15:18:00,"POLYGON ((121.51785702476175 31.276442288509188, 121.51996091657128 31.276442288509188, 121.51996091657128 31.278240930591757, 121.51785702476175 31.278240930591757, 121.51785702476175 31.276442288509188))"
28,43,1,2007-02-22 15:19:00,"POLYGON ((121.51785702476175 31.276442288509188, 121.51996091657128 31.276442288509188, 121.51996091657128 31.278240930591757, 121.51785702476175 31.278240930591757, 121.51785702476175 31.276442288509188))"
28,43,1,2007-02-22 15:20:00,"POLYGON ((121.51785702476175 31.276442288509188, 121.51996091657128 31.276442288509188, 121.51996091657128 31.278240930591757, 121.51785702476175 31.278240930591757, 121.51785702476175 31.276442288509188))"
25,43,1,2007-02-22 15:21:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
24,42,1,2007-02-22 15:22:00,"POLYGON ((121.50944145752368 31.274643646426618, 121.5115453493332 31.274643646426618, 121.5115453493332 31.276442288509188, 121.50944145752368 31.276442288509188, 121.50944145752368 31.274643646426618))"
23,42,1,2007-02-22 15:23:00,"POLYGON ((121.50733756571417 31.274643646426618, 121.50944145752368 31.274643646426618, 121.50944145752368 31.276442288509188, 121.50733756571417 31.276442288509188, 121.50733756571417 31.274643646426618))"
22,42,1,2007-02-22 15:24:00,"POLYGON ((121.50523367390464 31.274643646426618, 121.50733756571417 31.274643646426618, 121.50733756571417 31.276442288509188, 121.50523367390464 31.276442288509188, 121.50523367390464 31.274643646426618))"
22,42,1,2007-02-22 15:25:00,"POLYGON ((121.50523367390464 31.274643646426618, 121.50733756571417 31.274643646426618, 121.50733756571417 31.276442288509188, 121.50523367390464 31.276442288509188, 121.50523367390464 31.274643646426618))"
22,42,1,2007-02-22 15:26:00,"POLYGON ((121.50523367390464 31.274643646426618, 121.50733756571417 31.274643646426618, 121.50733756571417 31.276442288509188, 121.50523367390464 31.276442288509188, 121.50523367390464 31.274643646426618))"
20,40,1,2007-02-22 15:27:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,40,1,2007-02-22 15:28:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,40,1,2007-02-22 15:29:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,37,1,2007-02-22 15:30:00,"POLYGON ((121.5010258902856 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.267449078096345, 121.5010258902856 31.267449078096345, 121.5010258902856 31.265650436013775))"
20,36,1,2007-02-22 15:31:00,"POLYGON ((121.5010258902856 31.263851793931206, 121.50312978209513 31.263851793931206, 121.50312978209513 31.265650436013775, 121.5010258902856 31.265650436013775, 121.5010258902856 31.263851793931206))"
20,36,1,2007-02-22 15:32:00,"POLYGON ((121.5010258902856 31.263851793931206, 121.50312978209513 31.263851793931206, 121.50312978209513 31.265650436013775, 121.5010258902856 31.265650436013775, 121.5010258902856 31.263851793931206))"
